Number of Cyc., xdisp_rel (FISH), xdisp_meas (FISH)
20340, 3.2612312E-002, 1.0200000E-001
20350, 3.2635179E-002, 1.0200000E-001
20360, 3.2660314E-002, 1.0200000E-001
20370, 3.2688178E-002, 1.0200000E-001
20380, 3.2717641E-002, 1.0200000E-001
20390, 3.2748307E-002, 1.0200000E-001
20400, 3.2779404E-002, 1.0200000E-001
20410, 3.2810622E-002, 1.0200000E-001
20420, 3.2845346E-002, 1.0200000E-001
20430, 3.2881585E-002, 1.0200000E-001
20440, 3.2917020E-002, 1.0200000E-001
20450, 3.2947930E-002, 1.0200000E-001
20460, 3.2971919E-002, 1.0200000E-001
20470, 3.2988242E-002, 1.0200000E-001
20480, 3.2997156E-002, 1.0200000E-001
20490, 3.3002236E-002, 1.0200000E-001
20500, 3.3007745E-002, 1.0200000E-001
20510, 3.3016266E-002, 1.0200000E-001
20520, 3.3026873E-002, 1.0200000E-001
20530, 3.3041449E-002, 1.0200000E-001
20540, 3.3055630E-002, 1.0200000E-001
20550, 3.3070377E-002, 1.0200000E-001
20560, 3.3087102E-002, 1.0200000E-001
20570, 3.3104596E-002, 1.0200000E-001
20580, 3.3120963E-002, 1.0200000E-001
20590, 3.3135032E-002, 1.0200000E-001
20600, 3.3153049E-002, 1.0200000E-001
20610, 3.3171564E-002, 1.0200000E-001
20620, 3.3191961E-002, 1.0200000E-001
20630, 3.3214044E-002, 1.0200000E-001
20640, 3.3236368E-002, 1.0200000E-001
20650, 3.3258444E-002, 1.0200000E-001
20660, 3.3280147E-002, 1.0200000E-001
20670, 3.3300486E-002, 1.0200000E-001
20680, 3.3318476E-002, 1.0200000E-001
20690, 3.3332067E-002, 1.0200000E-001
20700, 3.3341933E-002, 1.0200000E-001
20710, 3.3352146E-002, 1.0200000E-001
20720, 3.3362325E-002, 1.0200000E-001
20730, 3.3373423E-002, 1.0200000E-001
20740, 3.3385568E-002, 1.0200000E-001
20750, 3.3397615E-002, 1.0200000E-001
20760, 3.3408691E-002, 1.0200000E-001
20770, 3.3419179E-002, 1.0200000E-001
20780, 3.3430317E-002, 1.0200000E-001
20790, 3.3441153E-002, 1.0200000E-001
20800, 3.3452682E-002, 1.0200000E-001
20810, 3.3466489E-002, 1.0200000E-001
20820, 3.3481600E-002, 1.0200000E-001
20830, 3.3499457E-002, 1.0200000E-001
20840, 3.3519442E-002, 1.0200000E-001
20850, 3.3541006E-002, 1.0200000E-001
20860, 3.3565056E-002, 1.0200000E-001
20870, 3.3591545E-002, 1.0200000E-001
20880, 3.3618748E-002, 1.0200000E-001
20890, 3.3647715E-002, 1.0200000E-001
20900, 3.3678887E-002, 1.0200000E-001
20910, 3.3711347E-002, 1.0200000E-001
20920, 3.3746607E-002, 1.0200000E-001
20930, 3.3782831E-002, 1.0200000E-001
20940, 3.3818071E-002, 1.0200000E-001
20950, 3.3853776E-002, 1.0200000E-001
20960, 3.3884421E-002, 1.0200000E-001
20970, 3.3909117E-002, 1.0200000E-001
20980, 3.3930932E-002, 1.0200000E-001
20990, 3.3946280E-002, 1.0200000E-001
21000, 3.3956523E-002, 1.0200000E-001
21010, 3.3963796E-002, 1.0200000E-001
21020, 3.3970574E-002, 1.0200000E-001
21030, 3.3978488E-002, 1.0200000E-001
21040, 3.3988384E-002, 1.0200000E-001
21050, 3.3998096E-002, 1.0200000E-001
21060, 3.4012099E-002, 1.0200000E-001
21070, 3.4028977E-002, 1.0200000E-001
21080, 3.4045803E-002, 1.0200000E-001
21090, 3.4060482E-002, 1.0200000E-001
21100, 3.4074898E-002, 1.0200000E-001
21110, 3.4091220E-002, 1.0200000E-001
21120, 3.4110112E-002, 1.0200000E-001
21130, 3.4129499E-002, 1.0200000E-001
21140, 3.4147890E-002, 1.0200000E-001
21150, 3.4165337E-002, 1.0200000E-001
21160, 3.4183586E-002, 1.0200000E-001
21170, 3.4201527E-002, 1.0200000E-001
21180, 3.4217520E-002, 1.0200000E-001
21190, 3.4231656E-002, 1.0200000E-001
21200, 3.4245616E-002, 1.0200000E-001
21210, 3.4258338E-002, 1.0200000E-001
21220, 3.4271602E-002, 1.0200000E-001
21230, 3.4285181E-002, 1.0200000E-001
21240, 3.4299990E-002, 1.0200000E-001
21250, 3.4314270E-002, 1.0200000E-001
21260, 3.4328384E-002, 1.0200000E-001
21270, 3.4342328E-002, 1.0200000E-001
21280, 3.4355512E-002, 1.0200000E-001
21290, 3.4367507E-002, 1.0200000E-001
21300, 3.4380882E-002, 1.0200000E-001
21310, 3.4396265E-002, 1.0200000E-001
21320, 3.4412471E-002, 1.0200000E-001
21330, 3.4428592E-002, 1.0200000E-001
21340, 3.4444017E-002, 1.0200000E-001
21350, 3.4461975E-002, 1.0200000E-001
21360, 3.4480347E-002, 1.0200000E-001
21370, 3.4499357E-002, 1.0200000E-001
21380, 3.4521655E-002, 1.0200000E-001
21390, 3.4547436E-002, 1.0200000E-001
21400, 3.4575539E-002, 1.0200000E-001
21410, 3.4604378E-002, 1.0200000E-001
21420, 3.4635093E-002, 1.0200000E-001
21430, 3.4667518E-002, 1.0200000E-001
21440, 3.4699398E-002, 1.0200000E-001
21450, 3.4728750E-002, 1.0200000E-001
21460, 3.4757598E-002, 1.0200000E-001
21470, 3.4787150E-002, 1.0200000E-001
21480, 3.4815107E-002, 1.0200000E-001
21490, 3.4837806E-002, 1.0200000E-001
21500, 3.4858438E-002, 1.0200000E-001
21510, 3.4879007E-002, 1.0200000E-001
21520, 3.4896533E-002, 1.0200000E-001
21530, 3.4913210E-002, 1.0200000E-001
21540, 3.4927808E-002, 1.0200000E-001
21550, 3.4942358E-002, 1.0200000E-001
21560, 3.4955401E-002, 1.0200000E-001
21570, 3.4967306E-002, 1.0200000E-001
21580, 3.4979684E-002, 1.0200000E-001
21590, 3.4994839E-002, 1.0200000E-001
21600, 3.5012316E-002, 1.0200000E-001
21610, 3.5029466E-002, 1.0200000E-001
21620, 3.5047123E-002, 1.0200000E-001
21630, 3.5066329E-002, 1.0200000E-001
21640, 3.5086629E-002, 1.0200000E-001
21650, 3.5105514E-002, 1.0200000E-001
21660, 3.5121972E-002, 1.0200000E-001
21670, 3.5139420E-002, 1.0200000E-001
21680, 3.5157009E-002, 1.0200000E-001
21690, 3.5172369E-002, 1.0200000E-001
21700, 3.5185826E-002, 1.0200000E-001
21710, 3.5198926E-002, 1.0200000E-001
21720, 3.5212314E-002, 1.0200000E-001
21730, 3.5225766E-002, 1.0200000E-001
21740, 3.5235977E-002, 1.0200000E-001
21750, 3.5246956E-002, 1.0200000E-001
21760, 3.5259096E-002, 1.0200000E-001
21770, 3.5271567E-002, 1.0200000E-001
21780, 3.5285060E-002, 1.0200000E-001
21790, 3.5298903E-002, 1.0200000E-001
21800, 3.5313773E-002, 1.0200000E-001
21810, 3.5328548E-002, 1.0200000E-001
21820, 3.5343707E-002, 1.0200000E-001
21830, 3.5357124E-002, 1.0200000E-001
21840, 3.5372025E-002, 1.0200000E-001
21850, 3.5389595E-002, 1.0200000E-001
21860, 3.5408840E-002, 1.0200000E-001
21870, 3.5430582E-002, 1.0200000E-001
21880, 3.5453768E-002, 1.0200000E-001
21890, 3.5476808E-002, 1.0200000E-001
21900, 3.5499731E-002, 1.0200000E-001
21910, 3.5522750E-002, 1.0200000E-001
21920, 3.5545676E-002, 1.0200000E-001
21930, 3.5570418E-002, 1.0200000E-001
21940, 3.5598598E-002, 1.0200000E-001
21950, 3.5628600E-002, 1.0200000E-001
21960, 3.5661924E-002, 1.0200000E-001
21970, 3.5693687E-002, 1.0200000E-001
21980, 3.5724917E-002, 1.0200000E-001
21990, 3.5750710E-002, 1.0200000E-001
22000, 3.5773549E-002, 1.0200000E-001
22010, 3.5795440E-002, 1.0200000E-001
22020, 3.5816103E-002, 1.0200000E-001
22030, 3.5836893E-002, 1.0200000E-001
22040, 3.5858281E-002, 1.0200000E-001
22050, 3.5878219E-002, 1.0200000E-001
22060, 3.5896137E-002, 1.0200000E-001
22070, 3.5916693E-002, 1.0200000E-001
22080, 3.5938081E-002, 1.0200000E-001
22090, 3.5961381E-002, 1.0200000E-001
22100, 3.5985899E-002, 1.0200000E-001
22110, 3.6012282E-002, 1.0200000E-001
22120, 3.6038483E-002, 1.0200000E-001
22130, 3.6063126E-002, 1.0200000E-001
22140, 3.6085934E-002, 1.0200000E-001
22150, 3.6101835E-002, 1.0200000E-001
22160, 3.6111819E-002, 1.0200000E-001
22170, 3.6122610E-002, 1.0200000E-001
22180, 3.6132821E-002, 1.0200000E-001
22190, 3.6143209E-002, 1.0200000E-001
22200, 3.6153327E-002, 1.0200000E-001
22210, 3.6163093E-002, 1.0200000E-001
22220, 3.6172068E-002, 1.0200000E-001
22230, 3.6182199E-002, 1.0200000E-001
22240, 3.6192934E-002, 1.0200000E-001
22250, 3.6203174E-002, 1.0200000E-001
22260, 3.6212095E-002, 1.0200000E-001
22270, 3.6221934E-002, 1.0200000E-001
22280, 3.6235618E-002, 1.0200000E-001
22290, 3.6248819E-002, 1.0200000E-001
22300, 3.6262209E-002, 1.0200000E-001
22310, 3.6278673E-002, 1.0200000E-001
22320, 3.6299409E-002, 1.0200000E-001
22330, 3.6320196E-002, 1.0200000E-001
22340, 3.6338127E-002, 1.0200000E-001
22350, 3.6356219E-002, 1.0200000E-001
22360, 3.6374916E-002, 1.0200000E-001
22370, 3.6395160E-002, 1.0200000E-001
22380, 3.6416533E-002, 1.0200000E-001
22390, 3.6436803E-002, 1.0200000E-001
22400, 3.6456556E-002, 1.0200000E-001
22410, 3.6478301E-002, 1.0200000E-001
22420, 3.6500720E-002, 1.0200000E-001
22430, 3.6520080E-002, 1.0200000E-001
22440, 3.6537687E-002, 1.0200000E-001
22450, 3.6553231E-002, 1.0200000E-001
22460, 3.6565642E-002, 1.0200000E-001
22470, 3.6577530E-002, 1.0200000E-001
22480, 3.6588318E-002, 1.0200000E-001
22490, 3.6599343E-002, 1.0200000E-001
22500, 3.6611456E-002, 1.0200000E-001
22510, 3.6624356E-002, 1.0200000E-001
22520, 3.6637823E-002, 1.0200000E-001
22530, 3.6653047E-002, 1.0200000E-001
22540, 3.6668833E-002, 1.0200000E-001
22550, 3.6685541E-002, 1.0200000E-001
22560, 3.6705051E-002, 1.0200000E-001
22570, 3.6725289E-002, 1.0200000E-001
22580, 3.6746071E-002, 1.0200000E-001
22590, 3.6768845E-002, 1.0200000E-001
22600, 3.6795191E-002, 1.0200000E-001
22610, 3.6824554E-002, 1.0200000E-001
22620, 3.6855659E-002, 1.0200000E-001
22630, 3.6888259E-002, 1.0200000E-001
22640, 3.6922362E-002, 1.0200000E-001
22650, 3.6960195E-002, 1.0200000E-001
22660, 3.6999340E-002, 1.0200000E-001
22670, 3.7041642E-002, 1.0200000E-001
22680, 3.7084933E-002, 1.0200000E-001
22690, 3.7125858E-002, 1.0200000E-001
22700, 3.7164292E-002, 1.0200000E-001
22710, 3.7196187E-002, 1.0200000E-001
22720, 3.7221107E-002, 1.0200000E-001
22730, 3.7239678E-002, 1.0200000E-001
22740, 3.7252698E-002, 1.0200000E-001
22750, 3.7262750E-002, 1.0200000E-001
22760, 3.7272562E-002, 1.0200000E-001
22770, 3.7283535E-002, 1.0200000E-001
22780, 3.7294312E-002, 1.0200000E-001
22790, 3.7304545E-002, 1.0200000E-001
22800, 3.7318052E-002, 1.0200000E-001
22810, 3.7334282E-002, 1.0200000E-001
22820, 3.7352063E-002, 1.0200000E-001
22830, 3.7369943E-002, 1.0200000E-001
22840, 3.7386562E-002, 1.0200000E-001
22850, 3.7402646E-002, 1.0200000E-001
22860, 3.7418939E-002, 1.0200000E-001
22870, 3.7436773E-002, 1.0200000E-001
22880, 3.7452666E-002, 1.0200000E-001
22890, 3.7468076E-002, 1.0200000E-001
22900, 3.7484755E-002, 1.0200000E-001
22910, 3.7503170E-002, 1.0200000E-001
22920, 3.7521532E-002, 1.0200000E-001
22930, 3.7538657E-002, 1.0200000E-001
22940, 3.7554467E-002, 1.0200000E-001
22950, 3.7570008E-002, 1.0200000E-001
22960, 3.7585123E-002, 1.0200000E-001
22970, 3.7598130E-002, 1.0200000E-001
22980, 3.7611257E-002, 1.0200000E-001
22990, 3.7624362E-002, 1.0200000E-001
23000, 3.7636997E-002, 1.0200000E-001
23010, 3.7649715E-002, 1.0200000E-001
23020, 3.7664108E-002, 1.0200000E-001
23030, 3.7677943E-002, 1.0200000E-001
23040, 3.7691728E-002, 1.0200000E-001
23050, 3.7705268E-002, 1.0200000E-001
23060, 3.7718489E-002, 1.0200000E-001
23070, 3.7733771E-002, 1.0200000E-001
23080, 3.7751254E-002, 1.0200000E-001
23090, 3.7769406E-002, 1.0200000E-001
23100, 3.7787930E-002, 1.0200000E-001
23110, 3.7806684E-002, 1.0200000E-001
23120, 3.7826641E-002, 1.0200000E-001
23130, 3.7848127E-002, 1.0200000E-001
23140, 3.7872280E-002, 1.0200000E-001
23150, 3.7897771E-002, 1.0200000E-001
23160, 3.7922621E-002, 1.0200000E-001
23170, 3.7948229E-002, 1.0200000E-001
23180, 3.7973807E-002, 1.0200000E-001
23190, 3.7997967E-002, 1.0200000E-001
23200, 3.8019816E-002, 1.0200000E-001
23210, 3.8041043E-002, 1.0200000E-001
23220, 3.8058964E-002, 1.0200000E-001
23230, 3.8072971E-002, 1.0200000E-001
23240, 3.8084509E-002, 1.0200000E-001
23250, 3.8095978E-002, 1.0200000E-001
23260, 3.8109050E-002, 1.0200000E-001
23270, 3.8122173E-002, 1.0200000E-001
23280, 3.8135143E-002, 1.0200000E-001
23290, 3.8149285E-002, 1.0200000E-001
23300, 3.8164292E-002, 1.0200000E-001
23310, 3.8180526E-002, 1.0200000E-001
23320, 3.8197776E-002, 1.0200000E-001
23330, 3.8218751E-002, 1.0200000E-001
23340, 3.8241694E-002, 1.0200000E-001
23350, 3.8267266E-002, 1.0200000E-001
23360, 3.8295470E-002, 1.0200000E-001
23370, 3.8324405E-002, 1.0200000E-001
23380, 3.8354811E-002, 1.0200000E-001
23390, 3.8389129E-002, 1.0200000E-001
23400, 3.8425576E-002, 1.0200000E-001
23410, 3.8465186E-002, 1.0200000E-001
23420, 3.8503146E-002, 1.0200000E-001
23430, 3.8537617E-002, 1.0200000E-001
23440, 3.8568071E-002, 1.0200000E-001
23450, 3.8593552E-002, 1.0200000E-001
23460, 3.8614500E-002, 1.0200000E-001
23470, 3.8631518E-002, 1.0200000E-001
23480, 3.8642969E-002, 1.0200000E-001
23490, 3.8649448E-002, 1.0200000E-001
23500, 3.8656191E-002, 1.0200000E-001
23510, 3.8663165E-002, 1.0200000E-001
23520, 3.8670639E-002, 1.0200000E-001
23530, 3.8682407E-002, 1.0200000E-001
23540, 3.8695638E-002, 1.0200000E-001
23550, 3.8708979E-002, 1.0200000E-001
23560, 3.8721681E-002, 1.0200000E-001
23570, 3.8735723E-002, 1.0200000E-001
23580, 3.8751893E-002, 1.0200000E-001
23590, 3.8770324E-002, 1.0200000E-001
23600, 3.8789893E-002, 1.0200000E-001
23610, 3.8809945E-002, 1.0200000E-001
23620, 3.8831310E-002, 1.0200000E-001
23630, 3.8854523E-002, 1.0200000E-001
23640, 3.8878639E-002, 1.0200000E-001
23650, 3.8905516E-002, 1.0200000E-001
23660, 3.8935074E-002, 1.0200000E-001
23670, 3.8966073E-002, 1.0200000E-001
23680, 3.8998610E-002, 1.0200000E-001
23690, 3.9032075E-002, 1.0200000E-001
23700, 3.9065445E-002, 1.0200000E-001
23710, 3.9096433E-002, 1.0200000E-001
23720, 3.9125289E-002, 1.0200000E-001
23730, 3.9153293E-002, 1.0200000E-001
23740, 3.9177977E-002, 1.0200000E-001
23750, 3.9198089E-002, 1.0200000E-001
23760, 3.9214193E-002, 1.0200000E-001
23770, 3.9226924E-002, 1.0200000E-001
23780, 3.9237239E-002, 1.0200000E-001
23790, 3.9246731E-002, 1.0200000E-001
23800, 3.9257517E-002, 1.0200000E-001
23810, 3.9265640E-002, 1.0200000E-001
23820, 3.9271778E-002, 1.0200000E-001
23830, 3.9281211E-002, 1.0200000E-001
23840, 3.9295436E-002, 1.0200000E-001
23850, 3.9311635E-002, 1.0200000E-001
23860, 3.9330903E-002, 1.0200000E-001
23870, 3.9351812E-002, 1.0200000E-001
23880, 3.9374092E-002, 1.0200000E-001
23890, 3.9397852E-002, 1.0200000E-001
23900, 3.9423662E-002, 1.0200000E-001
23910, 3.9452087E-002, 1.0200000E-001
23920, 3.9481591E-002, 1.0200000E-001
23930, 3.9511120E-002, 1.0200000E-001
23940, 3.9540213E-002, 1.0200000E-001
23950, 3.9569402E-002, 1.0200000E-001
23960, 3.9599004E-002, 1.0200000E-001
23970, 3.9628040E-002, 1.0200000E-001
23980, 3.9653542E-002, 1.0200000E-001
23990, 3.9679186E-002, 1.0200000E-001
24000, 3.9702563E-002, 1.0200000E-001
24010, 3.9719872E-002, 1.0200000E-001
24020, 3.9731961E-002, 1.0200000E-001
24030, 3.9740706E-002, 1.0200000E-001
24040, 3.9747813E-002, 1.0200000E-001
24050, 3.9757970E-002, 1.0200000E-001
24060, 3.9769069E-002, 1.0200000E-001
24070, 3.9779408E-002, 1.0200000E-001
24080, 3.9788692E-002, 1.0200000E-001
24090, 3.9798513E-002, 1.0200000E-001
24100, 3.9808142E-002, 1.0200000E-001
24110, 3.9817654E-002, 1.0200000E-001
24120, 3.9829238E-002, 1.0200000E-001
24130, 3.9844756E-002, 1.0200000E-001
24140, 3.9863361E-002, 1.0200000E-001
24150, 3.9886166E-002, 1.0200000E-001
24160, 3.9910658E-002, 1.0200000E-001
24170, 3.9937435E-002, 1.0200000E-001
24180, 3.9966470E-002, 1.0200000E-001
24190, 3.9999188E-002, 1.0200000E-001
24200, 4.0032443E-002, 1.0200000E-001
24210, 4.0064560E-002, 1.0200000E-001
24220, 4.0097034E-002, 1.0200000E-001
24230, 4.0129828E-002, 1.0200000E-001
24240, 4.0162602E-002, 1.0200000E-001
24250, 4.0194900E-002, 1.0200000E-001
24260, 4.0228362E-002, 1.0200000E-001
24270, 4.0256171E-002, 1.0200000E-001
24280, 4.0275284E-002, 1.0200000E-001
24290, 4.0287102E-002, 1.0200000E-001
24300, 4.0290989E-002, 1.0200000E-001
24310, 4.0294508E-002, 1.0200000E-001
24320, 4.0299638E-002, 1.0200000E-001
24330, 4.0306007E-002, 1.0200000E-001
24340, 4.0312622E-002, 1.0200000E-001
24350, 4.0319963E-002, 1.0200000E-001
24360, 4.0329338E-002, 1.0200000E-001
24370, 4.0340661E-002, 1.0200000E-001
24380, 4.0354364E-002, 1.0200000E-001
24390, 4.0368972E-002, 1.0200000E-001
24400, 4.0384576E-002, 1.0200000E-001
24410, 4.0404152E-002, 1.0200000E-001
24420, 4.0428687E-002, 1.0200000E-001
24430, 4.0454281E-002, 1.0200000E-001
24440, 4.0480335E-002, 1.0200000E-001
24450, 4.0511122E-002, 1.0200000E-001
24460, 4.0544097E-002, 1.0200000E-001
24470, 4.0580314E-002, 1.0200000E-001
24480, 4.0619593E-002, 1.0200000E-001
24490, 4.0659904E-002, 1.0200000E-001
24500, 4.0697183E-002, 1.0200000E-001
24510, 4.0733052E-002, 1.0200000E-001
24520, 4.0766314E-002, 1.0200000E-001
24530, 4.0795288E-002, 1.0200000E-001
24540, 4.0821827E-002, 1.0200000E-001
24550, 4.0841905E-002, 1.0200000E-001
24560, 4.0858028E-002, 1.0200000E-001
24570, 4.0871470E-002, 1.0200000E-001
24580, 4.0882780E-002, 1.0200000E-001
24590, 4.0891737E-002, 1.0200000E-001
24600, 4.0902484E-002, 1.0200000E-001
24610, 4.0911623E-002, 1.0200000E-001
24620, 4.0920201E-002, 1.0200000E-001
24630, 4.0931960E-002, 1.0200000E-001
24640, 4.0944065E-002, 1.0200000E-001
24650, 4.0955323E-002, 1.0200000E-001
24660, 4.0967369E-002, 1.0200000E-001
24670, 4.0983541E-002, 1.0200000E-001
24680, 4.1004177E-002, 1.0200000E-001
24690, 4.1026375E-002, 1.0200000E-001
24700, 4.1049804E-002, 1.0200000E-001
24710, 4.1074038E-002, 1.0200000E-001
24720, 4.1098819E-002, 1.0200000E-001
24730, 4.1127581E-002, 1.0200000E-001
24740, 4.1160023E-002, 1.0200000E-001
24750, 4.1194287E-002, 1.0200000E-001
24760, 4.1229059E-002, 1.0200000E-001
24770, 4.1261106E-002, 1.0200000E-001
24780, 4.1292686E-002, 1.0200000E-001
24790, 4.1322518E-002, 1.0200000E-001
24800, 4.1350129E-002, 1.0200000E-001
24810, 4.1374607E-002, 1.0200000E-001
24820, 4.1392982E-002, 1.0200000E-001
24830, 4.1406670E-002, 1.0200000E-001
24840, 4.1418487E-002, 1.0200000E-001
24850, 4.1429125E-002, 1.0200000E-001
24860, 4.1439949E-002, 1.0200000E-001
24870, 4.1448930E-002, 1.0200000E-001
24880, 4.1458196E-002, 1.0200000E-001
24890, 4.1471283E-002, 1.0200000E-001
24900, 4.1487721E-002, 1.0200000E-001
24910, 4.1505838E-002, 1.0200000E-001
24920, 4.1524227E-002, 1.0200000E-001
24930, 4.1542270E-002, 1.0200000E-001
24940, 4.1558722E-002, 1.0200000E-001
24950, 4.1574783E-002, 1.0200000E-001
24960, 4.1594850E-002, 1.0200000E-001
24970, 4.1615377E-002, 1.0200000E-001
24980, 4.1638098E-002, 1.0200000E-001
24990, 4.1665389E-002, 1.0200000E-001
25000, 4.1696255E-002, 1.0200000E-001
25010, 4.1731485E-002, 1.0200000E-001
25020, 4.1764920E-002, 1.0200000E-001
25030, 4.1797156E-002, 1.0200000E-001
25040, 4.1830190E-002, 1.0200000E-001
25050, 4.1860472E-002, 1.0200000E-001
25060, 4.1886491E-002, 1.0200000E-001
25070, 4.1907791E-002, 1.0200000E-001
25080, 4.1925489E-002, 1.0200000E-001
25090, 4.1938981E-002, 1.0200000E-001
25100, 4.1949268E-002, 1.0200000E-001
25110, 4.1958556E-002, 1.0200000E-001
25120, 4.1967981E-002, 1.0200000E-001
25130, 4.1976903E-002, 1.0200000E-001
25140, 4.1985329E-002, 1.0200000E-001
25150, 4.1992213E-002, 1.0200000E-001
25160, 4.1997284E-002, 1.0200000E-001
25170, 4.2008125E-002, 1.0200000E-001
25180, 4.2020794E-002, 1.0200000E-001
25190, 4.2037097E-002, 1.0200000E-001
25200, 4.2056826E-002, 1.0200000E-001
25210, 4.2080046E-002, 1.0200000E-001
25220, 4.2105204E-002, 1.0200000E-001
25230, 4.2131172E-002, 1.0200000E-001
25240, 4.2159816E-002, 1.0200000E-001
25250, 4.2189769E-002, 1.0200000E-001
25260, 4.2218478E-002, 1.0200000E-001
25270, 4.2245742E-002, 1.0200000E-001
25280, 4.2277096E-002, 1.0200000E-001
25290, 4.2310976E-002, 1.0200000E-001
25300, 4.2346748E-002, 1.0200000E-001
25310, 4.2384625E-002, 1.0200000E-001
25320, 4.2422087E-002, 1.0200000E-001
25330, 4.2450122E-002, 1.0200000E-001
25340, 4.2469918E-002, 1.0200000E-001
25350, 4.2485405E-002, 1.0200000E-001
25360, 4.2497889E-002, 1.0200000E-001
25370, 4.2505291E-002, 1.0200000E-001
25380, 4.2511934E-002, 1.0200000E-001
25390, 4.2520938E-002, 1.0200000E-001
25400, 4.2533698E-002, 1.0200000E-001
25410, 4.2545924E-002, 1.0200000E-001
25420, 4.2556554E-002, 1.0200000E-001
25430, 4.2567355E-002, 1.0200000E-001
25440, 4.2579069E-002, 1.0200000E-001
25450, 4.2591897E-002, 1.0200000E-001
25460, 4.2608656E-002, 1.0200000E-001
25470, 4.2628445E-002, 1.0200000E-001
25480, 4.2651606E-002, 1.0200000E-001
25490, 4.2677468E-002, 1.0200000E-001
25500, 4.2705485E-002, 1.0200000E-001
25510, 4.2734917E-002, 1.0200000E-001
25520, 4.2766070E-002, 1.0200000E-001
25530, 4.2798692E-002, 1.0200000E-001
25540, 4.2831924E-002, 1.0200000E-001
25550, 4.2864715E-002, 1.0200000E-001
25560, 4.2897228E-002, 1.0200000E-001
25570, 4.2929404E-002, 1.0200000E-001
25580, 4.2962684E-002, 1.0200000E-001
25590, 4.2998559E-002, 1.0200000E-001
25600, 4.3035532E-002, 1.0200000E-001
25610, 4.3071501E-002, 1.0200000E-001
25620, 4.3102414E-002, 1.0200000E-001
25630, 4.3129433E-002, 1.0200000E-001
25640, 4.3148565E-002, 1.0200000E-001
25650, 4.3161542E-002, 1.0200000E-001
25660, 4.3168094E-002, 1.0200000E-001
25670, 4.3170531E-002, 1.0200000E-001
25680, 4.3178306E-002, 1.0200000E-001
25690, 4.3189240E-002, 1.0200000E-001
25700, 4.3201767E-002, 1.0200000E-001
25710, 4.3215197E-002, 1.0200000E-001
25720, 4.3229066E-002, 1.0200000E-001
25730, 4.3240925E-002, 1.0200000E-001
25740, 4.3255462E-002, 1.0200000E-001
25750, 4.3273737E-002, 1.0200000E-001
25760, 4.3291890E-002, 1.0200000E-001
25770, 4.3310042E-002, 1.0200000E-001
25780, 4.3331428E-002, 1.0200000E-001
25790, 4.3354634E-002, 1.0200000E-001
25800, 4.3380625E-002, 1.0200000E-001
25810, 4.3408023E-002, 1.0200000E-001
25820, 4.3437032E-002, 1.0200000E-001
25830, 4.3466618E-002, 1.0200000E-001
25840, 4.3495663E-002, 1.0200000E-001
25850, 4.3523742E-002, 1.0200000E-001
25860, 4.3552758E-002, 1.0200000E-001
25870, 4.3582347E-002, 1.0200000E-001
25880, 4.3613238E-002, 1.0200000E-001
25890, 4.3644491E-002, 1.0200000E-001
25900, 4.3676650E-002, 1.0200000E-001
25910, 4.3707737E-002, 1.0200000E-001
25920, 4.3734218E-002, 1.0200000E-001
25930, 4.3757079E-002, 1.0200000E-001
25940, 4.3776539E-002, 1.0200000E-001
25950, 4.3792279E-002, 1.0200000E-001
25960, 4.3804759E-002, 1.0200000E-001
25970, 4.3817206E-002, 1.0200000E-001
25980, 4.3828893E-002, 1.0200000E-001
25990, 4.3840202E-002, 1.0200000E-001
26000, 4.3854500E-002, 1.0200000E-001
26010, 4.3869574E-002, 1.0200000E-001
26020, 4.3884928E-002, 1.0200000E-001
26030, 4.3902150E-002, 1.0200000E-001
26040, 4.3919008E-002, 1.0200000E-001
26050, 4.3934359E-002, 1.0200000E-001
26060, 4.3951051E-002, 1.0200000E-001
26070, 4.3971308E-002, 1.0200000E-001
26080, 4.3992476E-002, 1.0200000E-001
26090, 4.4017405E-002, 1.0200000E-001
26100, 4.4043898E-002, 1.0200000E-001
26110, 4.4070695E-002, 1.0200000E-001
